pond_id,region,date,measurement_type,time,group,pond_type,staff_member,equipment,is_follow_up,dissolved_oxygen_mg_l,ph,ammonia_tan_mg_l,ammonia_nh3_mg_l,ammonia_tan_as_nh3_mg_l,turbidity_cm,temperature_c,water_color,tds_ppt,weather,is_in_range,parameters_out_of_range,corrective_action_requested,corrective_action_implemented,corrective_action_effective
pond_7fd480e0,West Godavari,2025-12-02,Morning,07:42,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,4.0,8.02,,0.0,0.0,,24.9,Dark green,,"Sunny, Cloud cover 25%",True,,,,
pond_348a1d24,West Godavari,2025-12-02,Morning,07:40,Outcome evaluation,Control,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.5,8.13,,0.02,0.25,,24.5,Saturated green,,Sunny,True,,,,
pond_ee1be8cb,West Godavari,2025-12-02,Morning,07:36,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.2,7.99,,0.01,0.25,,25.6,Dark green,,Cloud cover 50%,True,,,,
pond_f5213f43,West Godavari,2025-12-02,Morning,07:31,Outcome evaluation,Control,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.1,7.92,,0.02,0.5,,24.4,Dark green,,Sunny,True,,,,
pond_f86d5d94,West Godavari,2025-12-02,Morning,07:30,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), Ammonia checker (Hanna)",False,3.4,7.94,,0.01,0.25,,25.1,Saturated green,,Cloud cover 50%,True,,,,
pond_b3126696,West Godavari,2025-12-02,Morning,07:30,Outcome evaluation,Control,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.2,8.1,,0.02,0.25,,25.0,Saturated green,,Sunny,True,,,,
pond_da3b5851,Nellore,2025-11-28,Morning,07:28,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,3.4,8.03,,0.0,0.0,,29.6,Light green,,"Sunny, Cloud cover 75%",True,,,,
pond_2f7733e2,Nellore,2025-11-28,Morning,07:13,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,4.3,7.98,,0.0,0.0,,29.2,Light green,,"Sunny, Cloud cover 75%",True,,,,
pond_43720001,Nellore,2025-11-28,Morning,07:09,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,3.9,7.86,,0.0,0.0,,28.8,Light green,,"Sunny, Cloud cover 75%",True,,,,
pond_373669d6,Nellore,2025-11-27,Evening,16:06,Regular ara pond,Treatment,Chandu,"pH pen #8, Winkler's Method (DO)",False,8.7,8.1,,,,,31.1,Transparent,,"Sunny, Cloud cover 75%",True,,,,
pond_a3c9d163,Nellore,2025-11-27,Evening,15:58,Regular ara pond,Treatment,Chandu,"pH pen #8, Winkler's Method (DO)",False,10.1,8.08,,,,,30.8,Transparent,,"Sunny, Cloud cover 75%",True,,,,
pond_9252e874,West Godavari,2025-11-27,Evening,15:55,Regular ara pond,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.4,8.49,,,,,28.3,Saturated green,,Sunny,True,,,,
pond_1bf4ea64,Nellore,2025-11-27,Evening,15:54,Regular ara pond,Treatment,Chandu,"pH pen #8, Winkler's Method (DO)",False,8.7,8.31,,,,,30.8,Light brown,,"Sunny, Cloud cover 75%",True,,,,
pond_f9218e7b,West Godavari,2025-11-27,Evening,15:50,Regular ara pond,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,10.4,8.28,,,,,28.0,Saturated green,,Sunny,True,,,,
pond_10b0b2f6,Nellore,2025-11-27,Evening,15:49,Regular ara pond,Treatment,Chandu,"pH pen #8, Winkler's Method (DO)",False,9.5,8.09,,,,,30.8,Light brown,,"Sunny, Cloud cover 75%",True,,,,
pond_bdf8fe72,West Godavari,2025-11-27,Evening,15:39,Regular ara pond,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,9.8,8.45,,,,,28.4,Saturated green,,Sunny,True,,,,
pond_fc8ef4d2,West Godavari,2025-11-27,Evening,15:35,Regular ara pond,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.9,8.48,,,,,28.6,Dark green,,Sunny,True,,,,
pond_373669d6,Nellore,2025-11-27,Morning,08:01,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,3.7,7.84,,0.0,0.0,,29.8,Transparent,,"Sunny, Cloud cover 75%",True,,,,
pond_a3c9d163,Nellore,2025-11-27,Morning,07:54,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,4.3,7.78,,0.0,0.0,,29.2,Transparent,,"Sunny, Cloud cover 75%",True,,,,
pond_1bf4ea64,Nellore,2025-11-27,Morning,07:49,Regular ara pond,Treatment,Chandu,"API Ammonia Test Kit, pH pen #8, Winkler's Method (DO)",False,3.4,8.01,,0.0,0.0,,29.7,Light brown,,"Sunny, Cloud cover 75%",True,,,,
pond_10b0b2f6,Nellore,2025-11-27,Morning,07:45,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,4.0,7.8,,0.0,0.0,,29.4,Light brown,,"Sunny, Cloud cover 75%",True,,,,
pond_9252e874,West Godavari,2025-11-27,Morning,07:44,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.0,8.05,,0.01,0.25,,25.1,Saturated green,,Sunny,True,,,,
pond_f9218e7b,West Godavari,2025-11-27,Morning,07:38,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.3,7.95,,0.01,0.25,,25.2,Saturated green,,Sunny,True,,,,
pond_bdf8fe72,West Godavari,2025-11-27,Morning,07:28,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.2,8.14,,0.02,0.25,,25.1,Saturated green,,Sunny,True,,,,
pond_fc8ef4d2,West Godavari,2025-11-27,Morning,07:22,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.3,8.15,,0.02,0.25,,25.0,Dark green,,Sunny,True,,,,
pond_583a1334,West Godavari,2025-11-26,Evening,16:36,Regular ara pond,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.9,8.38,,,,,27.7,Dark green,,Sunny,True,,,,
pond_868241e3,West Godavari,2025-11-26,Evening,16:27,Regular ara pond,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,10.9,8.43,,,,,28.6,Saturated green,,Sunny,True,,,,
pond_a72a9ad7,West Godavari,2025-11-26,Evening,16:23,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.2,8.47,,,,,28.3,Saturated green,,Sunny,True,,,,
pond_fb9877ae,West Godavari,2025-11-26,Evening,16:20,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,11.4,8.45,,,,,28.3,Dark green,,Sunny,True,,,,
pond_47f64c85,West Godavari,2025-11-26,Evening,16:10,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,11.3,8.44,,,,,28.2,Dark green,,Sunny,True,,,,
pond_87edd7c9,West Godavari,2025-11-26,Evening,16:01,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,10.7,8.44,,,,,27.9,Dark green,,Sunny,True,,,,
pond_a0b42194,West Godavari,2025-11-26,Evening,16:01,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,10.7,8.44,,,,,27.9,Dark green,,Sunny,True,,,,
pond_0b0963e5,West Godavari,2025-11-26,Evening,15:57,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.8,8.32,,,,,28.3,Dark green,,Sunny,True,,,,
pond_4cef5872,Nellore,2025-11-26,Evening,15:52,Regular ara pond,Treatment,Chandu,"pH pen #8, Winkler's Method (DO)",False,9.7,8.21,,,,,30.6,Light brown,,"Sunny, Cloud cover 50%",True,,,,
pond_cc547e32,West Godavari,2025-11-26,Evening,15:50,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.6,8.4,,,,,28.2,Light green,,Sunny,True,,,,
pond_ba85724b,Nellore,2025-11-26,Evening,15:49,Regular ara pond,Treatment,Chandu,"pH pen #8, Winkler's Method (DO)",False,9.0,8.19,,,,,30.8,Light green,,"Sunny, Cloud cover 50%",True,,,,
pond_a0b42194,West Godavari,2025-11-26,Morning,08:26,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,4.2,7.91,,0.01,0.25,,25.2,Dark green,,Sunny,True,,,,
pond_fb9877ae,West Godavari,2025-11-26,Morning,08:15,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.1,8.26,,0.0,0.0,,26.6,Dark green,,Sunny,True,,,,
pond_47f64c85,West Godavari,2025-11-26,Morning,08:03,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.2,8.27,,0.03,0.25,,26.5,Dark green,,Sunny,True,,,,
pond_87edd7c9,West Godavari,2025-11-26,Morning,08:02,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.7,7.81,,0.01,0.25,,24.9,Dark green,,Sunny,True,,,,
pond_868241e3,West Godavari,2025-11-26,Morning,07:52,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.5,8.18,,0.0,0.0,,26.6,Saturated green,,Sunny,True,,,,
pond_0b0963e5,West Godavari,2025-11-26,Morning,07:51,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.4,8.22,,0.02,0.25,,26.3,Dark green,,Sunny,True,,,,
pond_a72a9ad7,West Godavari,2025-11-26,Morning,07:44,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.1,8.22,,0.02,0.25,,26.6,Saturated green,,Sunny,True,,,,
pond_cc547e32,West Godavari,2025-11-26,Morning,07:40,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.2,8.2,,0.02,0.25,,26.7,Light green,,Sunny,True,,,,
pond_ba85724b,Nellore,2025-11-26,Morning,07:32,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,3.9,7.78,,0.0,0.0,,28.4,Light green,,"Sunny, Cloud cover 75%",True,,,,
pond_583a1334,West Godavari,2025-11-26,Morning,07:32,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.7,7.96,,0.0,0.0,,26.5,Dark green,,Sunny,True,,,,
pond_4cef5872,Nellore,2025-11-26,Morning,07:23,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,4.2,7.81,,0.0,0.0,,28.6,Light brown,,"Sunny, Cloud cover 75%",True,,,,
pond_46bbdb3a,West Godavari,2025-11-25,Evening,16:20,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.4,8.22,,,,,29.2,Dark green,,Sunny,True,,,,
pond_c5b49325,West Godavari,2025-11-25,Evening,16:11,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.6,8.44,,,,,29.2,Saturated green,,Sunny,True,,,,
pond_a80e42b6,West Godavari,2025-11-25,Evening,16:05,Regular ara pond,Treatment,Nagaraju P.,"pH pen #14, Thermometer #4, Winkler's Method (DO)",False,11.1,8.45,,,,,29.2,Dark green,,Sunny,True,,,,
pond_5f9e292b,West Godavari,2025-11-25,Evening,15:58,Outcome evaluation,Control,Nagaraju P.,"pH pen #14, Thermometer #4, Winkler's Method (DO)",False,10.3,8.44,,,,,29.4,Saturated green,,Sunny,True,,,,
pond_319c1ff7,West Godavari,2025-11-25,Evening,15:58,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,11.3,8.42,,,,,29.4,Saturated green,,Sunny,True,,,,
pond_56e8a695,West Godavari,2025-11-25,Evening,15:52,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.9,8.26,,,,,29.1,Dark green,,Sunny,True,,,,
pond_35f0d376,West Godavari,2025-11-25,Evening,15:45,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.6,8.34,,,,,29.3,Dark green,,Sunny,True,,,,
pond_195e5b24,West Godavari,2025-11-25,Evening,15:41,Outcome evaluation,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,10.9,8.43,,,,,29.6,Saturated green,,Sunny,True,,,,
pond_aae02d77,West Godavari,2025-11-25,Evening,15:41,Regular ara pond,Treatment,Sanjay,"pH pen #14, Thermometer #3, Winkler's Method (DO)",False,9.9,8.47,,,,,29.2,Dark green,,Sunny,True,,,,
pond_11799705,West Godavari,2025-11-25,Evening,15:31,Outcome evaluation,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.5,8.46,,,,,29.5,Saturated green,,Sunny,True,,,,
pond_46bbdb3a,West Godavari,2025-11-25,Morning,08:25,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.5,8.1,,0.02,0.25,,27.2,Dark green,,Sunny,True,,,,
pond_c5b49325,West Godavari,2025-11-25,Morning,08:15,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.2,8.25,,0.03,0.25,,27.1,Saturated green,,Sunny,True,,,,
pond_35f0d376,West Godavari,2025-11-25,Morning,08:05,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.2,8.22,,0.0,0.0,,27.6,Dark green,,Sunny,True,,,,
pond_a80e42b6,West Godavari,2025-11-25,Morning,07:56,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Winkler's Method (DO), Thermometer #4",False,3.2,7.83,,0.01,0.25,,26.8,Dark green,,Sunny,True,,,,
pond_319c1ff7,West Godavari,2025-11-25,Morning,07:55,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.4,8.3,,0.03,0.25,,27.1,Saturated green,,Sunny,True,,,,
pond_5f9e292b,West Godavari,2025-11-25,Morning,07:50,Outcome evaluation,Control,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #4, Winkler's Method (DO)",False,3.2,8.16,,0.0,0.0,,26.8,Saturated green,,Sunny,True,,,,
pond_56e8a695,West Godavari,2025-11-25,Morning,07:45,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.1,8.19,,0.02,0.25,,27.3,Dark green,,Sunny,True,,,,
pond_195e5b24,West Godavari,2025-11-25,Morning,07:38,Outcome evaluation,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #4, Winkler's Method (DO)",False,3.3,8.21,,0.02,0.25,,26.6,Saturated green,,Sunny,True,,,,
pond_aae02d77,West Godavari,2025-11-25,Morning,07:27,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,4.0,8.07,,0.02,0.25,,25.8,Dark green,,Sunny,True,,,,
pond_11799705,West Godavari,2025-11-25,Morning,07:21,Outcome evaluation,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #4, Winkler's Method (DO)",False,3.3,8.11,,0.0,0.0,,26.5,Saturated green,,Sunny,True,,,,
pond_c0b647c8,Nellore,2025-11-24,Evening,17:12,Regular ara pond,Treatment,Chandu,"pH pen #8, Winkler's Method (DO)",False,8.8,8.38,,,,,31.4,Light green,,"Sunny, Cloud cover 50%",True,,,,
pond_d1de1045,Nellore,2025-11-24,Evening,16:50,Regular ara pond,Treatment,Chandu,"pH pen #8, Winkler's Method (DO)",False,8.4,8.16,,,,,30.9,Light green,,"Sunny, Cloud cover 50%",True,,,,
pond_e5db19e4,West Godavari,2025-11-24,Evening,16:22,Regular ara pond,Treatment,Sanjay,"pH pen #14, Thermometer #4, Winkler's Method (DO)",False,9.3,8.43,,,,,28.2,Dark green,,Sunny,True,,,,
pond_690fd7d6,West Godavari,2025-11-24,Evening,16:05,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.8,8.38,,,,,28.9,Light green,,Sunny,True,,,,
pond_917e0459,West Godavari,2025-11-24,Evening,16:02,Regular ara pond,Treatment,Sanjay,"pH pen #14, Thermometer #4, Winkler's Method (DO)",False,8.4,8.48,,,,,28.2,Saturated green,,Sunny,True,,,,
pond_1d249330,Nellore,2025-11-24,Evening,16:00,Regular ara pond,Treatment,Chandu,"pH pen #8, Winkler's Method (DO)",False,8.7,8.16,,,,,31.3,Transparent,,"Sunny, Cloud cover 50%",True,,,,
pond_44f24b9a,West Godavari,2025-11-24,Evening,15:53,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,8.8,8.11,,,,,28.7,Saturated green,,Sunny,True,,,,
pond_0c63298a,West Godavari,2025-11-24,Evening,15:51,Regular ara pond,Treatment,Sanjay,"pH pen #14, Thermometer #3, Winkler's Method (DO)",True,8.2,8.39,,,,,28.9,Dark green,,Sunny,True,,,,
pond_e78b9c9a,West Godavari,2025-11-24,Evening,15:44,Regular ara pond,Treatment,Sanjay,"pH pen #14, Thermometer #3, Winkler's Method (DO)",True,8.7,8.46,,,,,28.6,Dark green,,Sunny,True,,,,
pond_60e4cad8,West Godavari,2025-11-24,Evening,15:43,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.3,8.33,,,,,28.8,Saturated green,,Sunny,True,,,,
pond_09e8bfb8,West Godavari,2025-11-24,Evening,15:38,Regular ara pond,Treatment,Sanjay,"pH pen #14, Thermometer #3, Winkler's Method (DO)",True,8.2,8.39,,,,,28.2,Dark green,,Sunny,True,,,,
pond_690fd7d6,West Godavari,2025-11-24,Morning,08:05,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.4,8.25,,0.0,0.0,,27.9,Light green,,Sunny,True,,,,
pond_60e4cad8,West Godavari,2025-11-24,Morning,07:45,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.1,8.23,,0.0,0.0,,27.6,Saturated green,,Sunny,True,,,,
pond_e5db19e4,West Godavari,2025-11-24,Morning,07:41,Regular ara pond,Treatment,Sanjay,"pH pen #14, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.8,8.04,,0.0,0.0,,27.4,Dark green,,Sunny,True,,,,
pond_44f24b9a,West Godavari,2025-11-24,Morning,07:34,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.2,8.01,,0.02,0.25,,27.5,Saturated green,,Sunny,True,,,,
pond_917e0459,West Godavari,2025-11-24,Morning,07:27,Regular ara pond,Treatment,Sanjay,"pH pen #14, Thermometer #4, Winkler's Method (DO), API Ammonia Test Kit",False,3.7,7.92,,0.01,0.25,,26.9,Saturated green,,Sunny,True,,,,
pond_09e8bfb8,West Godavari,2025-11-24,Morning,07:14,Regular ara pond,Treatment,Sanjay,"pH pen #14, Thermometer #4, Winkler's Method (DO), API Ammonia Test Kit",True,3.5,7.86,,0.02,0.5,,26.8,Dark green,,Sunny,True,,,False,True
pond_d1de1045,Nellore,2025-11-24,Morning,07:09,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,3.2,7.88,,0.01,0.25,,28.4,Light green,,"Sunny, Cloud cover 75%",True,,,,
pond_e78b9c9a,West Godavari,2025-11-24,Morning,07:07,Regular ara pond,Treatment,Sanjay,"pH pen #14, Thermometer #4, Winkler's Method (DO), API Ammonia Test Kit",True,3.2,8.09,,0.02,0.25,,27.1,Dark green,,Sunny,True,,,False,True
pond_0c63298a,West Godavari,2025-11-24,Morning,07:00,Regular ara pond,Treatment,Sanjay,"pH pen #14, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",True,3.4,7.97,,0.01,0.25,,26.9,Dark green,,Sunny,True,,,False,True
pond_c0b647c8,Nellore,2025-11-24,Morning,06:47,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,3.7,8.01,,0.0,0.0,,29.0,Light green,,Cloud cover 100%,True,,,,
pond_1d249330,Nellore,2025-11-24,Morning,06:30,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,3.5,7.8,,0.0,0.0,,28.5,Transparent,,Cloud cover 100%,True,,,,
pond_2e0e9d1a,West Godavari,2025-11-22,Evening,15:58,Outcome evaluation,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.8,8.48,,,,,29.4,Saturated green,,Sunny,True,,,,
pond_ca25b296,West Godavari,2025-11-22,Evening,15:45,Outcome evaluation,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.8,8.49,,,,,29.3,Saturated green,,Sunny,True,,,,
pond_9a0003fb,West Godavari,2025-11-22,Evening,15:36,Outcome evaluation,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,9.2,8.44,,,,,29.2,Saturated green,,Sunny,True,,,,
pond_c8879b29,West Godavari,2025-11-22,Evening,15:32,Outcome evaluation,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.7,8.27,,,,,29.2,Saturated green,,Sunny,True,,,,
pond_c8879b29,West Godavari,2025-11-22,Morning,07:50,Outcome evaluation,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,4.0,8.07,,0.0,0.0,,27.0,Saturated green,,Sunny,True,,,,
pond_9a0003fb,West Godavari,2025-11-22,Morning,07:44,Outcome evaluation,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.2,7.95,,0.01,0.25,,27.1,Saturated green,,Sunny,True,,,,
pond_ca25b296,West Godavari,2025-11-22,Morning,07:35,Outcome evaluation,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.7,7.99,,0.0,0.0,,27.1,Saturated green,,Sunny,True,,,,
pond_2e0e9d1a,West Godavari,2025-11-22,Morning,07:25,Outcome evaluation,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.2,8.05,,0.0,0.0,,27.6,Saturated green,,Sunny,True,,,,
pond_a2a9984f,Nellore,2025-11-22,Morning,07:18,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,3.4,7.98,,0.01,0.25,,26.9,Light green,,"Sunny, Cloud cover 75%",True,,,,
pond_cf980f71,West Godavari,2025-11-21,Evening,16:41,Outcome evaluation,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,10.6,8.42,,,,,29.3,Saturated green,,Sunny,True,,,,
pond_439eae87,West Godavari,2025-11-21,Evening,16:18,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.5,8.22,,,,,28.6,Dark green,,Sunny,True,,,,
pond_5e81f369,West Godavari,2025-11-21,Evening,16:16,Regular ara pond,Treatment,Sanjay,"pH pen #14, Thermometer #3, Winkler's Method (DO)",False,8.7,8.42,,,,,28.2,Dark green,,Sunny,True,,,,
pond_17e22e23,West Godavari,2025-11-21,Evening,16:15,Outcome evaluation,Control,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.6,8.49,,,,,29.5,Dark brown,,Sunny,True,,,,
pond_ac78f7f3,West Godavari,2025-11-21,Evening,16:07,Regular ara pond,Treatment,Sanjay,"pH pen #14, Thermometer #3, Winkler's Method (DO)",False,9.2,8.39,,,,,28.9,Dark green,,Sunny,True,,,,
pond_c2458988,West Godavari,2025-11-21,Evening,16:07,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,9.5,8.19,,,,,28.7,Light green,,Sunny,True,,,,
pond_c01f770d,West Godavari,2025-11-21,Evening,15:58,Outcome evaluation,Control,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,9.3,8.15,,,,,28.8,Dark green,,Sunny,True,,,,
